"str","count","o1","p1","o2","p2","o3","p3","minp"
"uin","247",-3.21114499185187e-05,0.844205777356613,-0.000252983875939801,0.944616170753456,0.00445526872795813,2.76446376901163e-09,2.76446376901163e-09
"uir","123",0.000397377254774049,0.435491676182232,0.000159631132105669,0.643715754634591,0.000454363715270761,0.399677418918099,0.399677418918099
"uis","51",-0.000142949340470154,0.938544317786631,-0.000218994444670171,0.387118043108494,-0.000100996563357154,0.895737953059647,0.387118043108494
"uit","60",-0.000184124861946994,0.469511104005512,-0.000273085716574549,0.908236942711038,-0.000316394958679133,0.873391593703256,0.469511104005512
"uie","61",-0.000451017628878212,0.705300904588798,-0.000200543413672834,0.999327749852433,-0.000220047621678079,0.976209078223054,0.705300904588798
"uiA","54",NA,NA,-0.000226544768297846,0.969197036056527,0.00178631450316018,0.00654593062655895,0.00654593062655895
"uok","58",NA,NA,0.000693546939687778,0.17758881570538,-0.000270253150381939,0.907827820236472,0.17758881570538
"Bla","75",-0.000214183364738556,0.534540442376503,-0.000200949666710418,0.998998844595043,-0.000206461892552283,0.754406817148413,0.534540442376503
"Ble","64",-0.000322429436338233,0.851002686943442,-0.000195041741932745,0.827329547509276,-0.000299789251464087,0.889028047287615,0.827329547509276
"Bra","88",0.00438750522775977,1.34005018193051e-08,-0.000132052349753022,0.922751921354604,2.65101116291858e-05,0.775816598789077,1.34005018193051e-08
"Bro","65",0.00257160190568012,0.0004169282564499,0.00077292653082273,0.139426103760346,0.00151343291302234,0.00915634723976377,0.0004169282564499
"Bwa","99",-0.0002714699782654,0.92047400848365,-0.000206960588751886,0.748059271667265,0.000252593524742253,0.54218859177936,0.54218859177936
"Bab","423",0.000329571532536825,0.528768445700849,-0.000463785784862143,0.729080052743226,0.00192601408664321,0.00962444034914878,0.00962444034914878
"Bad","235",-0.000322799289984929,0.884642638972943,-0.000430226157756363,0.77573567537729,-6.51057055012958e-05,0.862412541343047,0.77573567537729
"Baf","69",-0.000342402922567729,0.835973142682,-0.000291412372917515,0.889495459345633,-0.000290514747596585,0.871772534808408,0.835973142682
"Bag","264",0.00276696541688284,2.37337572133178e-05,-0.000402975916466354,0.793662936951827,0.0125161865134126,0,0
"Bah","64",-0.000160079087300241,0.0638074934414818,-0.000181464574484535,0.373852209422229,0.000349581041779717,0.468857420335124,0.0638074934414818
"Baj","135",0.00592704444081136,4.44089209850063e-16,-5.95064837407206e-05,0.850456977235962,-0.000477203566339447,0.721081994923165,4.44089209850063e-16
"Bak","504",0.000559432909143606,0.323648281728711,0.00113115728518282,0.10709357191947,0.000789595404277452,0.219573655848567,0.10709357191947
"Bal","507",0.00987479480771731,0,0.000871668048150916,0.18855988577324,-0.000285786413316137,0.916434949129566,0
"Bam","314",0.00082694514312317,0.183516412687841,0.00226387292719178,0.00174171209665319,0.00390201889740833,1.69950993944568e-07,1.69950993944568e-07
"Ban","1139",0.00813196937800283,0,0.00213789956615148,0.00524232922064405,0.00129262856058075,0.0743781986844236,0
"Bar","706",0.00584581426902517,3.46389583683049e-14,0.000640397974968178,0.331677113141483,0.00263122248572498,0.000595771921937605,3.46389583683049e-14
"Bas","253",-0.000313931018670079,0.890241280784566,-0.000454627001989135,0.737200288581779,-0.000864055898594922,0.415596237595834,0.415596237595834
"Bat","256",-0.000501388307274528,0.708308914413326,-0.000589392285514578,0.621681454899692,-0.000358148482431175,0.835469866358037,0.621681454899692
"Baw","104",-0.0001983394772776,0.997830886800566,NA,NA,-0.000212405320969188,0.557718405598216,0.557718405598216
"Bay","130",-0.000331062569075077,0.862693744030207,-0.000390062730733166,0.786252340417672,-0.000602508997596529,0.598387811997205,0.598387811997205
"Baz","54",-0.000424111499182962,0.734580660741237,-0.000464852838234751,0.687103866008044,-0.000203497839025763,0.8726469422673,0.687103866008044
"Bai","115",-0.000112909639715856,0.903910121570482,0.000558836428593972,0.307963181265655,0.00107505573675878,0.0814735705328118,0.0814735705328118
"Bao","87",-0.000241979130107378,0.94321417492558,-0.000240946344404586,0.94607118867386,9.44818501745165e-05,0.662649383918392,0.662649383918392
"Bed","54",-0.000209150963894018,0.674084794131286,-0.000346676880327911,0.810363486687811,-0.00024874498481385,0.932037841287184,0.674084794131286
"Bek","60",-0.000325862467608081,0.836401584608642,-0.000167638087537063,0.95987707022642,-5.93036624728658e-05,0.855613380999428,0.836401584608642
"Bel","302",-0.000281458708702677,0.91429136357476,0.000811480024368235,0.181970926543303,-0.000642168264595828,0.571636150992159,0.181970926543303
"Ben","269",0.00259058023120398,0.000579943642706526,-0.000463427559242212,0.719293908125945,-0.000146320848324257,0.945643810770906,0.000579943642706526
"Ber","275",0.00131081193703657,0.0603517466363617,0.00162014491997984,0.0182844026703475,-4.85257383617805e-05,0.842564875619403,0.0182844026703475
"Bes","58",NA,NA,0.00190903471600257,0.00196140160269032,-0.000372067985897342,0.803522864808692,0.00196140160269032
"Bet","78",-0.000228422951951555,0.203956745682267,-0.000245822118673098,0.941686936357759,-0.000196753371280133,0.872514659151112,0.203956745682267
"Bea","67",-0.000201523714179549,0.948679886515035,-0.000607727815509271,0.586246265945776,-0.00021364757148048,0.981250307612267,0.586246265945776
"Bil","136",0.000429158271642369,0.401565425445534,-0.000273871975346341,0.922524966043171,0.0001705003573744,0.619722557493804,0.401565425445534
"Bin","215",-8.68176003312653e-05,0.880044312472003,-0.000126444520190323,0.914404471553184,-0.000535224319471154,0.668784846559716,0.668784846559716
"Bir","277",0.00044209929106661,0.411242429272088,0.00073734295968566,0.238763741407785,0.000743539647773951,0.21524071950248,0.21524071950248
"Bis","132",-0.000308022835777521,0.857288969343433,-0.000485660158980273,0.698440924502236,-0.000240082456771609,0.946424261255757,0.698440924502236
"Bit","54",-0.000303253705205439,0.872881590681773,-0.000189161773260901,0.609472956507125,-0.000187560006732561,0.564221924085184,0.564221924085184
"Bia","69",-9.02385154209526e-05,0.87919640560802,-0.000340637310368126,0.828924257294106,0.00154742251949722,0.0244995606457896,0.0244995606457896
"Bie","54",-0.000193465025725215,0.760020047374921,-0.000215384878506557,0.480862175364993,-0.000198277271160281,0.935002736885003,0.480862175364993
"Bob","99",-0.000181652642521259,0.978715102859065,-0.000382567532289412,0.80525800052922,-0.000342095132447,0.834661477159101,0.80525800052922
"Bod","98",-0.000100170751464128,0.887921101490993,-0.00043069745464651,0.751037866138167,-0.000478252287739293,0.693845990589943,0.693845990589943
"Bog","133",-0.000355816571358577,0.79677783724155,0.00121552246527539,0.0589636455343678,-0.000391274249585823,0.784713662203616,0.0589636455343678
"Bok","230",2.4828409244006e-05,0.786481063676281,0.000497977658838072,0.339690554899101,-0.000470030754213551,0.723372423363623,0.339690554899101
"Bol","158",-0.000545494559821276,0.640418147159958,-0.000411871039083497,0.784649218506102,-0.000566618482000965,0.629989921179442,0.629989921179442
"Bom","128",0.000203141890330832,0.599049919398156,0.000222684427093508,0.483795669698149,0.000990460722034789,0.125669089948685,0.125669089948685
"Bon","365",-9.32234370216631e-05,0.892466656288916,0.000427630292102163,0.463465770142186,0.000503025471732734,0.370407618926033,0.370407618926033
"Bor","204",-0.000302699535827567,0.892121816775759,-0.000224862632602176,0.974452794491515,-0.000279151929964741,0.9234018039524,0.892121816775759
"Bos","116",-0.000476881849405801,0.700726678315669,-0.000130866804791413,0.92584616394275,0.0027425179004658,0.000187101394145905,0.000187101394145905
"Bot","82",-0.000457131073379272,0.740700712567156,NA,NA,NA,NA,0.740700712567156
"Boy","60",-0.000183143687255487,0.44658493850631,-8.01603454609715e-05,0.845224603962316,-0.000180894675217112,0.382261713025985,0.382261713025985
"Boa","68",-0.000223955919774339,0.283638062916934,-0.000434325364390469,0.774437352989155,-0.000296960102357495,0.87123899884196,0.283638062916934
"Boi","64",-0.000154838750537453,0.0379666894104496,-0.000208805184199905,0.6915899170006,-0.000150169561035062,0.949227135681142,0.0379666894104496
"Bub","119",-1.50741104599992e-05,0.820204236404887,-4.70734600566703e-05,0.828709299742208,-0.000284401637480252,0.914070064216982,0.820204236404887
"Bud","147",-0.000160125974544359,0.0632037468617968,0.00100876050724502,0.120219493345994,0.00465346606039132,6.10027584002637e-11,6.10027584002637e-11
"Bug","228",0.00346919957815678,4.04337388659748e-06,-0.000290605438952142,0.900275592088647,0.000170193153862835,0.651871436433731,4.04337388659748e-06
"Buk","179",-0.000115277681287083,0.909393618868845,-0.000380288431567493,0.80984751668768,-0.000190945912381606,0.990248274935409,0.80984751668768
"Bul","468",0.00142859245544829,0.0525063012843816,0.00192489436989043,0.00917901634908858,0.0039886781981313,4.52438420062151e-08,4.52438420062151e-08
"Bum","82",0.000849351446914369,0.145320421311652,-0.000323516319053657,0.83553035210876,-0.000259378665888663,0.00657366132000864,0.00657366132000864
"Bun","273",0.00485217066853641,2.16499929095448e-10,-0.000440552886829312,0.760641818997865,0.000637603048439172,0.257036602585378,2.16499929095448e-10
"Bur","310",0.001003403574512,0.134406934951564,-8.2874052655708e-06,0.810875224037259,7.75300628959664e-05,0.736827175669471,0.134406934951564
"Bus","95",-0.00032322162610536,0.873702419142258,0.000828224185159378,0.144074076920919,-0.000276022267179116,0.904773117163927,0.144074076920919
"But","97",-0.000252038279604232,0.943911440242119,-0.000276579337201089,0.908998020944253,0.000703384761057863,0.201889015461914,0.201889015461914
"Cha","302",0.000316278441167287,0.550831479797589,0.0026618108310965,0.000224073542876457,0.00247877520064559,0.000451382155090219,0.000224073542876457
"Che","181",-0.000148294003674352,0.946974983464704,-0.000353402003220184,0.838711066547398,7.00413882825423e-05,0.735271593111441,0.735271593111441
"Chi","278",0.00135457662229646,0.0410885794092479,-0.000262166943692874,0.942624954604628,-0.000173889005813329,0.974639696848261,0.0410885794092479
"Cho","77",0.000628712010173673,0.269807680803104,-0.000319828822313605,0.842298799993222,0.000492606262060257,0.275880216632107,0.269807680803104
"Chu","57",-0.000206404486840796,0.765035035746678,-0.000202531687050199,0.908564350295808,NA,NA,0.765035035746678
"Dja","125",0.00288566427806905,3.6925943050381e-05,0.00051374827286547,0.300715348903757,2.83860773615228e-05,0.737329430697179,3.6925943050381e-05
"Dje","78",-0.000195647221641241,0.994781897157827,-0.000189471029876717,0.615245680421784,-0.00029172247712099,0.876088417186014,0.615245680421784
"Djo","54",-0.000123756346913809,0.000460661848943777,-0.000231469980150893,0.143490005221292,NA,NA,0.000460661848943777
"Dab","258",0.00333563544549702,1.06130661836623e-05,-0.00021419932999979,0.985796512367513,0.000483492734427087,0.384365618409617,1.06130661836623e-05
"Dad","116",0.00116376281317173,0.0900344500278232,0.000227887874493029,0.574900138320418,-0.000179914172350421,0.360462906792137,0.0900344500278232
"Dag","197",-0.000441059753965332,0.751515287049724,-0.000427386347588536,0.778182124772492,-0.000431446523037084,0.745398063609519,0.745398063609519
"Dah","52",-0.000190390185602182,0.655245701210254,0.000354522707610161,0.418519739877382,-0.000175910083546683,0.966661201665663,0.418519739877382
"Daj","81",0.000192736287127953,0.494033712058465,-0.000284567141910353,0.887874586790197,0.000740688080747268,0.196146122278771,0.196146122278771
"Dak","239",-0.000404393751331714,0.8054574852249,0.00178765702578556,0.019642604754923,0.0023869941834843,0.00152620006543458,0.00152620006543458
"Dal","181",0.00147153885808099,0.024842585022665,-0.000291330313997811,0.905416338437305,0.000549619319110097,0.338772513670137,0.024842585022665
"Dam","280",-4.611673313874e-06,0.787524066833693,-0.00017369423049305,0.97402857134943,0.00114558675984993,0.10589255159971,0.10589255159971
"Dan","646",0.00318815620304556,3.42654976792645e-05,0.00197240888758293,0.0110102274697974,0.000566571062186135,0.357575926987296,3.42654976792645e-05
"Dar","333",0.00236861761466992,0.00104167890648643,0.00651393918709121,0,0.00271202394010203,0.000477080270804731,0
"Das","72",-0.000515466221111635,0.665312031930599,0.000327129928834541,0.421211694948954,-0.000230602293775101,0.957290790989214,0.421211694948954
"Daw","111",0.0020161632911898,0.00385004059592364,0.00309500637633722,1.52682529896975e-05,-0.000419251668694632,0.748813631673634,1.52682529896975e-05
"Dao","79",-0.000315713347986612,0.869728399184081,-8.58935703769018e-05,0.879839727797063,0.00319067938779364,1.22839769467475e-08,1.22839769467475e-08
"DaN","639",0.0314866201998122,0,0.0199010564274285,0,0.0195965266006189,0,0
"Deb","112",-0.000331050612940354,0.850671175486034,0.000526809152186223,0.348473308532012,2.1732955597472e-05,0.735945153036321,0.348473308532012
"Deg","54",-0.000453377852679206,0.730253682027036,-0.00023385418003781,0.954844002381503,-0.000322849977357461,0.86831715570865,0.730253682027036
"Dek","67",-0.000200338441864109,0.988187264972427,-0.000215756403031592,0.980227258873698,-0.000114459779968916,0.90750366166997,0.90750366166997
"Del","59",-0.000278321084181132,0.893422489391175,-0.000161147718476006,0.0643308544550965,-0.000264748173264074,0.913390328095959,0.0643308544550965
"Dem","242",0.00309270004843848,2.07980038098299e-05,0.00121844284208442,0.0610283215487306,0.000882335308958234,0.172326479101205,2.07980038098299e-05
"Den","156",-0.000249662943777586,0.931597535827543,0.00266112689778325,0.000126254449300367,0.000472924040764733,0.339233729411703,0.000126254449300367
"Der","59",-0.000283553153122577,0.906558437227796,0.00132894285238562,0.00922397888269,NA,NA,0.00922397888269
"Dib","71",-7.85278543821004e-05,0.860099646867026,-0.000106450316652156,0.878207573194084,-6.76433006936454e-06,0.733961143793401,0.733961143793401
"Dig","124",-0.000298136702128016,0.903640389141574,-4.8202916299102e-05,0.840839913051664,-0.000255947089489286,0.942393474662157,0.840839913051664
"Dik","64",6.05394378260485e-05,0.662764561035105,-3.45482288394006e-06,0.733975903960135,-0.000230591757712339,0.166042250202824,0.166042250202824
"Dil","56",NA,NA,-0.000182045494824395,0.38831273168574,-0.000115216432446109,0.000119689246173005,0.000119689246173005
"Dim","92",-9.98032020973472e-05,0.873980274376171,-8.45231477636983e-05,0.861968896734588,7.37183563153688e-05,0.705972506424151,0.705972506424151
"Din","205",-0.000197773272123528,0.997801008161985,-0.000251741675383301,0.946475040265828,0.000798755861343791,0.211018703872158,0.211018703872158
"Dob","53",-0.00025715232096503,0.92695394525485,-0.000267219075934174,0.911698653099767,-0.000222074411929546,0.976211314088901,0.911698653099767
"Dog","225",5.18160022588682e-05,0.738426504811887,-0.000370779406291006,0.819972443967869,5.81596554520029e-05,0.76498213681488,0.738426504811887
"Dok","88",-0.000212714876212715,0.986103034579253,-0.000296842381191645,0.894240345496677,-0.000291049664150785,0.887670443552169,0.887670443552169
"Dol","66",-0.000144739160029548,0.0102103262613129,-0.0001853466610675,0.500827235937877,-0.000194824553853601,0.81495150181602,0.0102103262613129
"Dom","102",-0.000391950319934131,0.801362325137326,-0.000209150082121637,0.673078153562984,-0.000468996164998834,0.705601636969101,0.673078153562984
"Don","217",0.00124529386824773,0.0505749667342494,-0.00046860215659531,0.720123172105841,0.00052087394751141,0.387428018887853,0.0505749667342494
"Dor","97",-0.000368282312833486,0.801649086914235,-0.000228017493860953,0.963538242263071,0.000564965315119109,0.288877407019325,0.288877407019325
"Dub","94",-0.000104007680202227,0.88757381791092,-0.000380946234156156,0.805362305391349,-0.000243636061785575,0.946561974003602,0.805362305391349
"Dug","150",0.000149856748656153,0.636483619088283,0.000930335025021882,0.131597587020192,-0.00036752956397963,0.82423806525665,0.131597587020192
"Duk","80",-0.000112536160568297,0.899066770299647,0.000967212273197284,0.0991959525288357,-4.89700614413407e-05,0.82385608016613,0.0991959525288357
"Dul","75",-0.000136728828716883,0.932764036630446,0.00224428945846621,8.12008133834752e-05,-0.000382249631306442,0.788827166900211,8.12008133834752e-05
"Dum","176",-0.000645972771545039,0.574815511284156,-0.000488945681293262,0.73260901177865,-0.000430004747639774,0.743093003874562,0.574815511284156
"Dun","211",0.000156607875252932,0.586317048463333,0.000322679270035948,0.507803608929702,0.000779551256358329,0.217636367037219,0.217636367037219
"Dur","72",-0.000270841527218113,0.905905894770993,-0.000305440608871622,0.854166168352303,-0.000233229362928087,0.116173733753368,0.116173733753368
"Dut","124",9.69995098876978e-05,0.694774770042297,0.000138695130621997,0.655094782444144,0.000625741419278253,0.264540226888211,0.264540226888211
"Fad","88",-0.00019209470151914,0.991149555150547,4.11492980643448e-05,0.782634837114213,-0.000171241613238572,0.966955888456181,0.782634837114213
"Fak","67",7.47104959220708e-05,0.669757977036379,9.99875634090256e-05,0.670853863803063,-0.000230717946365365,0.966307396508288,0.669757977036379
"Fal","148",0.000207110820365575,0.483304687713455,2.87345571622551e-05,0.768222486642693,0.00856257295730932,0,0
"Fam","71",-0.000203084038896743,0.888660071125781,-0.000447421678771669,0.715575020740431,-0.000188352893921833,0.594018091911194,0.594018091911194
"Fan","216",4.92959588464163e-05,0.740387332276636,0.000276473905674457,0.541641758836737,0.00716268197076464,0,0
"Far","468",0.00121196232015913,0.0940610572810205,-1.46372792821887e-05,0.81663265157991,0.000653955235983726,0.333105234622321,0.0940610572810205
"Fas","70",-0.000297717825329819,0.887162372275515,-0.000216497091037269,0.448361795730388,-0.00018410862231127,0.983385179868458,0.448361795730388
"Fat","94",0.000327673402250562,0.438665581606695,-0.000306423443069276,0.861792408657708,-0.000328016008484634,0.86930754351255,0.438665581606695
"Fer","71",0.00022321912199569,0.486891379621829,NA,NA,0.000491755506572289,0.342154932395986,0.342154932395986
"Fet","56",NA,NA,-0.00029532048078054,0.886920532195977,-0.000207701887500304,0.989913848071959,0.886920532195977
"Fil","60",-0.000195039879154633,0.995069506087601,NA,NA,-0.000202201016543342,0.919787445476997,0.919787445476997
"Fin","61",-0.000116889407565008,0.8895704123686,4.85234770209561e-05,0.752276744798295,-0.000161588177340685,0.960203725711178,0.752276744798295
"Fol","52",-0.000338887049145369,0.811693290672305,-7.35034445761856e-05,0.848918861555269,-0.000289259188669871,0.882994717361369,0.811693290672305
"Fon","95",-0.000209382579953485,0.659996094261068,-0.000195262747081314,0.994650193298642,0.000428365453431049,0.399247785220805,0.399247785220805
"For","102",-0.000324746064032643,0.862820506686838,0.000396919343400999,0.432043228658632,-0.000274906758250358,0.91352008523239,0.432043228658632
"Ful","254",0.00230165412933431,0.00173371667648747,-0.000206158874427108,0.993667018250111,0.000480845848967652,0.37470059991917,0.00173371667648747
"Fun","72",-0.000379530587629994,0.791708795130585,-0.000289824634824866,0.897438786444975,NA,NA,0.791708795130585
"Fur","63",-0.000178359538708025,0.971522327675902,-0.000423231111549287,0.757349482534185,-0.000191230884004498,0.699026383901464,0.699026383901464
"Gba","477",0.0053844154095561,1.0902390101819e-13,0.00518328405891388,1.83831616595853e-10,0.00535165247540042,2.14783746343983e-12,1.0902390101819e-13
"Gbe","285",0.000319070259805752,0.492440379775044,0.00377243416008485,3.68275673734431e-07,0.0118724937691671,0,0
"Gbi","58",-0.000242453822615701,0.942196086170823,-4.55919093594688e-06,0.787003324353475,-0.000269285585144041,0.00158326091149197,0.00158326091149197
"Gbo","243",0.0013738164535159,0.0390557070887385,4.78367355408239e-05,0.74621443457629,0.00133375955605195,0.0575992853736964,0.0390557070887385
"Gra","68",-0.000356863034753702,0.818042485665269,-0.000195021016020923,0.994815312188442,-0.000165794458635566,0.953054732974372,0.818042485665269
"Gwa","307",0.000479425986368877,0.40973197569618,0.000351895034045465,0.495651275528866,0.00113669299163858,0.0960323435414632,0.0960323435414632
"Gwe","86",-0.000332758345083192,0.848899890150506,0.000412405433751657,0.404022380139032,0.000740691963606002,0.124209584895362,0.124209584895362
"Gab","158",-0.000145130572262169,0.942792830839308,-4.6155455904579e-05,0.843756405318791,0.000553573356845373,0.347764247236104,0.347764247236104
"Gad","140",0.000487125027934279,0.354208323630056,3.03893118365826e-05,0.749700285840075,0.00546799857682247,1.84341431008761e-12,1.84341431008761e-12
"Gag","54",-0.000348437047781489,0.839483547243056,0.000618852815355242,0.163667955362317,-0.000182952613441607,0.429605447401398,0.163667955362317
"Gaj","74",-0.000286335817161731,0.892778897297998,-0.000338489347567352,0.814326695386909,-8.85112280894781e-05,0.866731349555711,0.814326695386909
"Gal","236",0.000475584265832237,0.436186329486293,0.000379993453368163,0.461140757074751,0.000893086560137024,0.158284551940842,0.158284551940842
"Gam","200",-0.000566513074998302,0.643555176258646,-0.000223142226562053,0.97615337034536,-0.000512651850846623,0.681273547644024,0.643555176258646
"Gan","616",0.00122755320970342,0.0754768424835828,0.00252139220229725,0.00147125234913514,-0.000730669914619785,0.506742344664079,0.00147125234913514
"Gar","913",0.0174015625802111,0,0.0140003136643382,0,0.0093811741694308,0,0
"Gas","112",-0.000205577023932523,0.992475903934531,-0.000280954310785723,0.913342588358964,-0.000390641632872255,0.795881341416959,0.795881341416959
"Gat","93",-0.000193271435010593,0.755842489142537,6.26861753528752e-05,0.7268247993218,-0.000210737690483673,0.62789713988372,0.62789713988372
"Gaw","56",-0.000426573165368627,0.732626555372359,NA,NA,NA,NA,0.732626555372359
"Gay","85",-0.000298632869731664,0.882112956995893,0.000667633816239909,0.234859308855138,0.00041374444733033,0.39196883249487,0.234859308855138
"Gao","56",-0.000277089808803839,0.894758801585092,-0.000223154786214825,0.973852291560424,-0.000231558332943389,0.965192736651029,0.894758801585092
"Gen","51",-0.000456136268641248,0.707873628873268,-0.000206869229021351,0.745770508871368,-0.000344107715308779,0.837378734871788,0.707873628873268
"Ger","58",-0.00039723804163577,0.766085262699002,-0.000385302656369054,0.798479243804683,-1.73703774478053e-05,0.784120085910698,0.766085262699002
"Gid","743",0.0199457575091033,0,0.0219255216871804,0,0.0158420383191922,0,0
"Gir","69",-0.000158038420440138,0.941224307137425,-0.000386103173573568,0.805656911867647,3.68816665837506e-05,0.768999640369457,0.768999640369457
"Gob","75",-0.000290947953717668,0.88701533903293,-0.000374069783508843,0.800560599364757,-9.04784659979933e-07,0.786618343899967,0.786618343899967
"God","83",-0.000552019379664106,0.629425665923897,0.000111514743804757,0.683963564514049,-0.000294391569361767,0.878343681021129,0.629425665923897
"Gog","86",-0.000388279738131903,0.775540976781284,-8.80342905864504e-06,0.750729580590733,8.50326256576382e-05,0.715516336278735,0.715516336278735
"Gol","111",-0.000189192294660231,0.987885972816439,0.000164605623996626,0.611370273208331,-0.000445610867071884,0.72650740796213,0.611370273208331
"Gom","116",0.000282059610639396,0.548969425523149,-0.000338747339333325,0.852887254135291,-2.78276106759351e-05,0.804122614550083,0.548969425523149
"Gon","252",0.000707334190372389,0.252893462603156,-8.17159627250614e-06,0.8019704688144,0.000942639025854678,0.157669326549438,0.157669326549438
"Gor","249",-0.000363761311280188,0.831977018677806,8.50215927066108e-05,0.71894089338727,0.00269155791798582,0.000203194325811173,0.000203194325811173
"Gub","67",-0.000176986287179951,0.973976926286042,-0.000157932317707574,0.954536491964534,0.00489312791785134,1.3988810110277e-14,1.3988810110277e-14
"Gud","86",0.00614152268551483,6.66133814775094e-16,-0.000217401880847782,0.979865111964739,-0.000286685438454947,0.878117822484822,6.66133814775094e-16
"Gul","128",0.000174000711108686,0.626891521250439,-0.000338842942063618,0.838262288901969,-0.000197071903020759,0.995962334014872,0.626891521250439
"Gum","146",-0.000127388837921491,0.925574478446255,-0.000401463502949264,0.787836129400051,0.00287824272381506,4.05486812171674e-05,4.05486812171674e-05
"Gun","233",-0.00036342519779344,0.827480200016218,0.000593174373917566,0.296333349952979,0.0019155774071164,0.00988784152861633,0.00988784152861633
"Gur","331",0.000296749082326815,0.55398795098158,0.000999407654384444,0.137392667429993,0.00173010825625202,0.0164571264933424,0.0164571264933424
"Gue","383",0.000123622555582819,0.693758205580887,0.0009052690093704,0.214431493748622,0.00117396360996507,0.102734820698971,0.102734820698971
"Gui","1134",0.0224610273912126,0,0.0303936233683821,0,0.0172289434098145,0,0
"Ham","174",-8.68819047426002e-05,0.87768683877478,-5.20932609627624e-05,0.796361987665552,-0.000287280558084189,0.913724938464082,0.796361987665552
"Han","57",-0.000280986205203523,0.893512034801727,-0.000510118019505101,0.688780537413207,-0.000364537190619734,0.805763551771031,0.688780537413207
"Har","83",-0.000140101534647039,0.929398085757886,0.000492349116500004,0.319071905178065,-0.000170373820438487,0.959489055359949,0.319071905178065
"Has","70",-0.000277174262590473,0.892217043024499,0.0133262066270761,0,2.4361395824242e-06,0.795829031828137,0
"Hao","53",0.0160048638139028,0,0.00126943860792279,0.0406446192722709,0.0071341870222781,0,0
"Jab","176",-0.000471055912924052,0.710051839412251,-0.000287283182955947,0.909380937584565,0.00110525896469586,0.114826092224693,0.114826092224693
"Jag","82",-0.000287797304236686,0.882113985830534,-0.000169910663495031,0.160795860005581,-0.000468987120062561,0.727922712621326,0.160795860005581
"Jaj","59",-0.000183442051917999,0.43349866255791,-0.000590065971560908,0.590676355984241,4.96147166037283e-05,0.738528228834531,0.43349866255791
"Jak","167",-0.000341666597268691,0.846504744882102,-0.000482988772738507,0.718861194215558,-0.000409168601819764,0.791100355451249,0.718861194215558
"Jal","235",0.00264626738243518,0.000195120089578449,0.00125763253893605,0.0671905222135869,0.00115210662347819,0.0950426305789158,0.000195120089578449
"Jam","292",0.00693813318152373,2.22044604925031e-16,-0.000757026574866922,0.489675526582895,-0.000209510585740385,0.990414924013107,2.22044604925031e-16
"Jan","337",4.54873011523447e-05,0.758607762623963,0.000677076309612891,0.266234310616379,0.000620326741461835,0.28955467390212,0.266234310616379
"Jar","179",0.000192356709086937,0.608567082028414,0.000524105306383165,0.374016534976336,0.00321779153350858,3.50832233331211e-05,3.50832233331211e-05
"Jat","119",0.000167876336061,0.617080950160509,-0.000232165838198966,0.962954487291492,-0.00029147273340448,0.875442339926597,0.617080950160509
"Jaw","57",-0.000366817704936678,0.784961951001864,-0.000278689562254036,0.891417567896828,-0.000213642604429424,0.5309541214914,0.5309541214914
"Jau","133",0.00756754962964671,0,0.0107098325326222,0,0.0437344204833315,0,0
"Jem","60",-0.000263472645220165,0.922021510805876,9.4378813402666e-05,0.604821858158044,-0.000198820764295446,0.954640979755113,0.604821858158044
"Jen","138",0.000934488356443328,0.148919419523694,-0.000444601228712755,0.732614186778727,-0.000179201512041711,0.975926475904645,0.148919419523694
"Jer","79",-0.000181273959873041,0.979535038096296,-0.000307746024547824,0.887057459308578,-5.68247080610926e-05,0.833171471308439,0.833171471308439
"Jib","109",-0.000338418116121863,0.82501987933194,-0.000119188119431316,0.913696701789217,0.00182592139399287,0.00218856102641518,0.00218856102641518
"Jig","90",-0.000552990196361473,0.646647400837774,-0.000197914250242162,0.924162411237308,-0.000324325542478443,0.839559089479135,0.646647400837774
"Jim","113",-0.000116646710325697,0.914039716497653,-0.000148939775782946,0.946360853074964,5.81929906490751e-05,0.737234304846685,0.737234304846685
"Jin","99",-0.000505622295872325,0.678134873706947,0.000183135102838073,0.61076949784008,-0.00026180083124282,0.924977204917414,0.61076949784008
"Jir","68",-0.000180303353408981,0.37094008621382,-0.000267846200176972,0.919261614648761,NA,NA,0.37094008621382
"Job","52",-0.000145956134431107,0.0132878437639046,-0.000222263824226027,0.969435361902476,-0.000211850609992325,0.5837622119851,0.0132878437639046
"Jol","59",-0.000176309334552998,0.97443267820297,0.000227036776405005,0.500593520304181,-0.000205591808689699,0.799080322923504,0.500593520304181
"Jom","56",-0.0001959449827073,0.995567689990704,-0.000210012820757549,0.642487651811701,-0.000281605530419124,0.891488212858773,0.642487651811701
"Jon","128",0.000111827370564199,0.668684000234452,-2.17825398477739e-05,0.79040815466839,-0.000345627615705599,0.846198149336971,0.668684000234452
"Jor","65",-0.000374688081441834,0.796467176388459,NA,NA,NA,NA,0.796467176388459
"Jou","187",0.000660515917175343,0.282482322706276,0.00148999995084115,0.0366757682286953,0.00189476731587478,0.00778027363236644,0.00778027363236644
"Kha","52",-0.000149163919998135,0.932336594955333,0.000782263386267807,0.126618911913888,0.00315344334500486,5.03423924769208e-09,5.03423924769208e-09
"Kpa","281",-2.42531212805061e-05,0.820223387972935,0.00168308632459027,0.0160251623791399,0.00126458545645439,0.0646914695334604,0.0160251623791399
